Trial,Date_inoc,Date_assess,DAI,Inoc_batch,Humid_chamber,Treatment,ID,Variety,Rep,Pot_Num,Num_plants_pot,Dis_rating,Num_symptleaf,Num_dropleaf,Num_nodes,Num_nodes_pot,Num_deadplants,Height_toV1,Stem_Width
2,6/9/2022,6/18/2022,9,3,2,Inoculated,M3,MISSO S14-15138GT,3,.,.,1,3,1,19,19,.,14,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,L1,PIONEER P44A21X,1,.,.,1,1,0,17,17,.,9,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,I3,PIONEER P54A36SX,3,.,.,1,5,0,21,21,.,11.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,Q1,S46XF21S,1,.,.,3,9,0,11,11,.,8,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,B2,PROGENY 4200RXS,2,.,.,3,4,0,12,12,.,11,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,J2,DELTA GROW 52XF22STS,2,.,.,1,3,0,14,14,.,13,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,E2,NORTHROPKING NK42-T5XF,2,.,.,1,5,0,10,10,.,11.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,H1,PROGENY P4604XFS,1,.,.,1,2,0,24,24,.,11.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,O1,DELTAGROW 48X45RR2X,1,.,.,3,9,0,13,13,.,8.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,F2,PROGENY P5554RX,2,.,.,1,4,0,12,12,.,9,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,S3,AG53X9,3,.,.,1,3,0,9,9,.,9.3,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,B1,PROGENY 4200RXS,1,.,.,0,0,0,13,13,.,10,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,G1,PROGENY P4821RX,1,.,.,1,6,0,19,19,.,10,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,R1,NK45P9XF,1,.,.,1,4,2,20,20,.,9.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,D3,DELTA GROW 48XF33STS,3,.,.,1,2,0,17,17,.,12,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,A3,AG47XF2,3,.,.,1,7,0,15,15,.,4,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,I2,PIONEER P54A36SX,2,.,.,1,3,0,21,21,.,11,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,C1,PROGENY P4444RXS,1,.,.,0,0,0,13,13,.,8,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,C2,PROGENY P4444RXS,2,.,.,1,5,0,17,17,.,10,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,H2,PROGENY P4604XFS,2,.,.,1,2,0,12,12,.,13.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,D1,DELTA GROW 48XF33STS,1,.,.,1,3,0,14,14,.,10.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,S1,AG53X9,1,.,.,0,0,0,10,10,.,9,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,D2,DELTA GROW 48XF33STS,2,.,.,0,0,0,21,21,.,12,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,K2,PIONEER P40A90LX,2,.,.,0,0,0,12,12,.,8.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,R3,NK45P9XF,3,.,.,0,0,0,25,25,.,10,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,E1,NORTHROPKING NK42-T5XF,1,.,.,1,4,0,9,9,.,10,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,E3,NORTHROPKING NK42-T5XF,3,.,.,0,0,0,13,13,.,9.2,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,J3,DELTA GROW 52XF22STS,3,.,.,0,0,0,18,18,.,13,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,L2,PIONEER P44A21X,2,.,.,1,2,0,13,13,.,9,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,S2,AG53X9,2,.,.,1,2,0,9,9,.,6,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,P1,DELTAGROW 54XF20,1,.,.,1,2,0,18,18,.,12.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,T2,DP3589,2,.,.,0,0,0,12,12,.,14,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,T3,DP3589,3,.,.,0,0,0,14,14,.,13,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,H3,PROGENY P4604XFS,3,.,.,0,0,0,10,10,.,12.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,C3,PROGENY P4444RXS,3,.,.,1,4,0,15,15,.,13,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,O3,DELTAGROW 48X45RR2X,3,.,.,1,4,0,18,18,.,9.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,M1,MISSO S14-15138GT,1,.,.,1,2,0,11,11,.,12,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,K3,PIONEER P40A90LX,3,.,.,1,3,0,11,11,.,9,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,G3,PROGENY P4821RX,3,.,.,1,5,0,17,17,.,9.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,G2,PROGENY P4821RX,2,.,.,1,2,0,17,17,.,10,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,F3,PROGENY P5554RX,3,.,.,2,4,0,20,20,.,8,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,A1,AG47XF2,1,.,.,1,4,0,11,11,.,8,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,N1,NORTHROPKING NK44-J4XFS,1,.,.,1,4,0,13,13,.,11,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,M2,MISSO S14-15138GT,2,.,.,0,0,0,13,13,.,13,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,Q3,S46XF21S,3,.,.,0,0,0,16,16,.,10,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,I1,PIONEER P54A36SX,1,.,.,1,3,0,22,22,.,10.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,Q2,S46XF21S,2,.,.,1,6,0,17,17,.,13,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,P2,DELTAGROW 54XF20,2,.,.,0,0,0,12,12,.,13,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,R2,NK45P9XF,2,.,.,0,0,0,18,18,.,10.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,N3,NORTHROPKING NK44-J4XFS,3,.,.,1,4,0,21,21,.,8.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,F1,PROGENY P5554RX,1,.,.,1,4,0,17,17,.,11,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,N2,NORTHROPKING NK44-J4XFS,2,.,.,0,0,0,15,15,.,10,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,J1,DELTA GROW 52XF22STS,1,.,.,0,0,0,14,14,.,11,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,A2,AG47XF2,2,.,.,0,0,0,11,11,.,11,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,B3,PROGENY 4200RXS,3,.,.,1,3,0,14,14,.,11.5,.
2,6/9/2022,6/18/2022,9,3,2,Inoculated,K1,PIONEER P40A90LX,1,.,.,0,0,0,11,11,.,10,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,O2,DELTAGROW 48X45RR2X,2,.,.,3,10,4,22,22,.,9,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,T1,DP3589,1,.,.,1,3,1,9,9,.,17,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,P3,DELTAGROW 54XF20,3,.,.,1,2,1,15,15,.,13,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,L3,PIONEER P44A21X,3,.,.,5,20,7,16,16,.,7.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,M3,MISSO S14-15138GT,3,.,.,1,4,3,19,19,.,14,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,L1,PIONEER P44A21X,1,.,.,1,6,4,17,17,.,9,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,I3,PIONEER P54A36SX,3,.,.,1,6,6,21,21,.,11.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,Q1,S46XF21S,1,.,.,3,12,7,11,11,.,8,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,B2,PROGENY 4200RXS,2,.,.,5,18,4,12,12,.,11,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,J2,DELTA GROW 52XF22STS,2,.,.,1,7,3,14,14,.,13,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,E2,NORTHROPKING NK42-T5XF,2,.,.,5,18,4,10,10,.,11.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,H1,PROGENY P4604XFS,1,.,.,1,4,4,24,24,.,11.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,O1,DELTAGROW 48X45RR2X,1,.,.,5,15,6,13,13,.,8.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,F2,PROGENY P5554RX,2,.,.,3,9,3,12,12,.,9,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,S3,AG53X9,3,.,.,3,9,4,9,9,.,9.3,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,B1,PROGENY 4200RXS,1,.,.,1,6,6,13,13,.,10,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,G1,PROGENY P4821RX,1,.,.,3,16,2,19,19,.,10,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,R1,NK45P9XF,1,.,.,1,8,4,20,20,.,9.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,D3,DELTA GROW 48XF33STS,3,.,.,1,4,4,17,17,.,12,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,A3,AG47XF2,3,.,.,3,16,11,15,15,.,4,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,I2,PIONEER P54A36SX,2,.,.,1,7,4,21,21,.,11,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,C1,PROGENY P4444RXS,1,.,.,1,2,2,13,13,.,8,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,C2,PROGENY P4444RXS,2,.,.,1,4,4,17,17,.,10,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,H2,PROGENY P4604XFS,2,.,.,1,3,4,12,12,.,13.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,D1,DELTA GROW 48XF33STS,1,.,.,3,10,4,14,14,.,10.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,S1,AG53X9,1,.,.,1,1,1,10,10,.,9,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,D2,DELTA GROW 48XF33STS,2,.,.,1,6,6,21,21,.,12,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,K2,PIONEER P40A90LX,2,.,.,1,5,2,12,12,.,8.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,R3,NK45P9XF,3,.,.,1,6,1,25,25,.,10,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,E1,NORTHROPKING NK42-T5XF,1,.,.,3,18,2,9,9,.,10,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,E3,NORTHROPKING NK42-T5XF,3,.,.,1,1,1,13,13,.,9.2,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,J3,DELTA GROW 52XF22STS,3,.,.,0,0,0,18,18,.,13,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,L2,PIONEER P44A21X,2,.,.,1,4,2,13,13,.,9,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,S2,AG53X9,2,.,.,5,14,5,9,9,.,6,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,P1,DELTAGROW 54XF20,1,.,.,1,7,3,18,18,.,12.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,T2,DP3589,2,.,.,0,0,0,12,12,.,14,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,T3,DP3589,3,.,.,1,2,2,14,14,.,13,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,H3,PROGENY P4604XFS,3,.,.,1,3,0,10,10,.,12.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,C3,PROGENY P4444RXS,3,.,.,5,14,4,15,15,.,13,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,O3,DELTAGROW 48X45RR2X,3,.,.,3,10,4,18,18,.,9.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,M1,MISSO S14-15138GT,1,.,.,1,3,3,11,11,.,12,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,K3,PIONEER P40A90LX,3,.,.,3,9,2,11,11,.,9,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,G3,PROGENY P4821RX,3,.,.,1,6,5,17,17,.,9.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,G2,PROGENY P4821RX,2,.,.,1,9,5,17,17,.,10,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,F3,PROGENY P5554RX,3,.,.,1,8,4,20,20,.,8,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,A1,AG47XF2,1,.,.,1,4,3,11,11,.,8,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,N1,NORTHROPKING NK44-J4XFS,1,.,.,7,27,11,13,13,.,11,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,M2,MISSO S14-15138GT,2,.,.,0,0,0,13,13,.,13,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,Q3,S46XF21S,3,.,.,1,4,3,16,16,.,10,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,I1,PIONEER P54A36SX,1,.,.,1,4,4,22,22,.,10.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,Q2,S46XF21S,2,.,.,1,5,5,17,17,.,13,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,P2,DELTAGROW 54XF20,2,.,.,1,1,1,12,12,.,13,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,R2,NK45P9XF,2,.,.,1,1,1,18,18,.,10.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,N3,NORTHROPKING NK44-J4XFS,3,.,.,1,10,2,21,21,.,8.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,F1,PROGENY P5554RX,1,.,.,1,4,4,17,17,.,11,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,N2,NORTHROPKING NK44-J4XFS,2,.,.,1,1,1,15,15,.,10,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,J1,DELTA GROW 52XF22STS,1,.,.,0,0,0,14,14,.,11,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,A2,AG47XF2,2,.,.,0,0,0,11,11,.,11,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,B3,PROGENY 4200RXS,3,.,.,3,8,4,14,14,.,11.5,.
2,6/9/2022,6/21/2022,12,3,2,Inoculated,K1,PIONEER P40A90LX,1,.,.,1,1,1,11,11,.,10,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,O2,DELTAGROW 48X45RR2X,2,.,.,3,15,6,22,22,.,9,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,T1,DP3589,1,.,.,1,6,3,9,9,.,17,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,P3,DELTAGROW 54XF20,3,.,.,1,1,1,15,15,.,13,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,L3,PIONEER P44A21X,3,.,.,7,27,15,16,16,.,7.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,M3,MISSO S14-15138GT,3,.,.,3,8,6,19,19,.,14,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,L1,PIONEER P44A21X,1,.,.,3,7,2,17,17,.,9,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,I3,PIONEER P54A36SX,3,.,.,3,12,4,21,21,.,11.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,Q1,S46XF21S,1,.,.,3,10,3,11,11,.,8,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,B2,PROGENY 4200RXS,2,.,.,7,21,10,12,12,.,11,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,J2,DELTA GROW 52XF22STS,2,.,.,5,19,8,14,14,.,13,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,E2,NORTHROPKING NK42-T5XF,2,.,.,7,24,7,10,10,.,11.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,H1,PROGENY P4604XFS,1,.,.,1,4,3,24,24,.,11.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,O1,DELTAGROW 48X45RR2X,1,.,.,7,39,22,13,13,.,8.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,F2,PROGENY P5554RX,2,.,.,5,24,12,12,12,.,9,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,S3,AG53X9,3,.,.,5,15,12,9,9,.,9.3,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,B1,PROGENY 4200RXS,1,.,.,3,12,4,13,13,.,10,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,G1,PROGENY P4821RX,1,.,.,5,18,4,19,19,.,10,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,R1,NK45P9XF,1,.,.,3,10,6,20,20,.,9.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,D3,DELTA GROW 48XF33STS,3,.,.,5,20,8,17,17,.,12,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,A3,AG47XF2,3,.,.,5,20,10,15,15,.,4,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,I2,PIONEER P54A36SX,2,.,.,3,17,7,21,21,.,11,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,C1,PROGENY P4444RXS,1,.,.,1,3,1,13,13,.,8,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,C2,PROGENY P4444RXS,2,.,.,3,8,4,17,17,.,10,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,H2,PROGENY P4604XFS,2,.,.,1,5,4,12,12,.,13.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,D1,DELTA GROW 48XF33STS,1,.,.,5,22,9,14,14,.,10.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,S1,AG53X9,1,.,.,1,4,2,10,10,.,9,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,D2,DELTA GROW 48XF33STS,2,.,.,3,9,4,21,21,.,12,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,K2,PIONEER P40A90LX,2,.,.,3,7,2,12,12,.,8.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,R3,NK45P9XF,3,.,.,3,8,4,25,25,.,10,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,E1,NORTHROPKING NK42-T5XF,1,.,.,5,25,8,9,9,.,10,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,E3,NORTHROPKING NK42-T5XF,3,.,.,1,4,2,13,13,.,9.2,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,J3,DELTA GROW 52XF22STS,3,.,.,0,0,0,18,18,.,13,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,L2,PIONEER P44A21X,2,.,.,5,12,4,13,13,.,9,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,S2,AG53X9,2,.,.,5,14,9,9,9,.,6,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,P1,DELTAGROW 54XF20,1,.,.,5,9,5,18,18,.,12.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,T2,DP3589,2,.,.,0,0,0,12,12,.,14,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,T3,DP3589,3,.,.,1,6,4,14,14,.,13,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,H3,PROGENY P4604XFS,3,.,.,1,4,3,10,10,.,12.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,C3,PROGENY P4444RXS,3,.,.,5,22,10,15,15,.,13,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,O3,DELTAGROW 48X45RR2X,3,.,.,3,10,4,18,18,.,9.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,M1,MISSO S14-15138GT,1,.,.,1,6,2,11,11,.,12,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,K3,PIONEER P40A90LX,3,.,.,5,17,8,11,11,.,9,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,G3,PROGENY P4821RX,3,.,.,5,25,11,17,17,.,9.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,G2,PROGENY P4821RX,2,.,.,5,35,13,17,17,.,10,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,F3,PROGENY P5554RX,3,.,.,3,10,4,20,20,.,8,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,A1,AG47XF2,1,.,.,3,5,1,11,11,.,8,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,N1,NORTHROPKING NK44-J4XFS,1,.,.,7,33,17,13,13,.,11,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,M2,MISSO S14-15138GT,2,.,.,0,0,0,13,13,.,13,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,Q3,S46XF21S,3,.,.,1,6,3,16,16,.,10,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,I1,PIONEER P54A36SX,1,.,.,5,17,9,22,22,.,10.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,Q2,S46XF21S,2,.,.,3,7,2,17,17,.,13,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,P2,DELTAGROW 54XF20,2,.,.,1,6,2,12,12,.,13,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,R2,NK45P9XF,2,.,.,1,6,1,18,18,.,10.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,N3,NORTHROPKING NK44-J4XFS,3,.,.,5,14,6,21,21,.,8.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,F1,PROGENY P5554RX,1,.,.,5,15,7,17,17,.,11,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,N2,NORTHROPKING NK44-J4XFS,2,.,.,5,12,5,15,15,.,10,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,J1,DELTA GROW 52XF22STS,1,.,.,1,1,2,14,14,.,11,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,A2,AG47XF2,2,.,.,1,6,1,11,11,.,11,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,B3,PROGENY 4200RXS,3,.,.,5,14,9,14,14,.,11.5,.
2,6/9/2022,6/24/2022,15,3,2,Inoculated,K1,PIONEER P40A90LX,1,.,.,1,6,3,11,11,.,10,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,O2,DELTAGROW 48X45RR2X,2,.,.,5,24,7,22,22,.,9,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,T1,DP3589,1,.,.,1,6,3,9,9,.,17,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,P3,DELTAGROW 54XF20,3,.,.,1,4,1,15,15,.,13,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,L3,PIONEER P44A21X,3,.,.,7,51,19,16,16,.,7.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,M3,MISSO S14-15138GT,3,.,.,3,11,6,19,19,.,14,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,L1,PIONEER P44A21X,1,.,.,3,10,3,17,17,.,9,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,I3,PIONEER P54A36SX,3,.,.,5,14,6,21,21,.,11.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,Q1,S46XF21S,1,.,.,5,16,7,11,11,.,8,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,B2,PROGENY 4200RXS,2,.,.,7,24,11,12,12,.,11,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,J2,DELTA GROW 52XF22STS,2,.,.,5,24,9,14,14,.,13,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,E2,NORTHROPKING NK42-T5XF,2,.,.,7,30,8,10,10,.,11.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,H1,PROGENY P4604XFS,1,.,.,3,14,9,24,24,.,11.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,O1,DELTAGROW 48X45RR2X,1,.,.,9,39,22,13,13,.,8.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,F2,PROGENY P5554RX,2,.,.,7,27,10,12,12,.,9,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,S3,AG53X9,3,.,.,5,20,12,9,9,.,9.3,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,B1,PROGENY 4200RXS,1,.,.,3,15,6,13,13,.,10,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,G1,PROGENY P4821RX,1,.,.,5,24,7,19,19,.,10,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,R1,NK45P9XF,1,.,.,5,18,6,20,20,.,9.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,D3,DELTA GROW 48XF33STS,3,.,.,5,23,12,17,17,.,12,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,A3,AG47XF2,3,.,.,7,25,10,15,15,.,4,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,I2,PIONEER P54A36SX,2,.,.,5,20,10,21,21,.,11,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,C1,PROGENY P4444RXS,1,.,.,1,6,2,13,13,.,8,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,C2,PROGENY P4444RXS,2,.,.,3,10,4,17,17,.,10,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,H2,PROGENY P4604XFS,2,.,.,5,21,9,12,12,.,13.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,D1,DELTA GROW 48XF33STS,1,.,.,5,27,12,14,14,.,10.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,S1,AG53X9,1,.,.,5,11,6,10,10,.,9,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,D2,DELTA GROW 48XF33STS,2,.,.,3,11,4,21,21,.,12,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,K2,PIONEER P40A90LX,2,.,.,5,18,8,12,12,.,8.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,R3,NK45P9XF,3,.,.,5,21,5,25,25,.,10,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,E1,NORTHROPKING NK42-T5XF,1,.,.,7,36,16,9,9,.,10,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,E3,NORTHROPKING NK42-T5XF,3,.,.,1,7,3,13,13,.,9.2,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,J3,DELTA GROW 52XF22STS,3,.,.,1,1,1,18,18,.,13,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,L2,PIONEER P44A21X,2,.,.,5,21,10,13,13,.,9,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,S2,AG53X9,2,.,.,5,20,12,9,9,.,6,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,P1,DELTAGROW 54XF20,1,.,.,5,17,9,18,18,.,12.5,.
2,6/9/2022,6/27/2022,18,3,2,Inoculated,T2,DP3589,2,.,.,0,0,0,12,12,.,14,.
